,group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
662,6,TAF7L,18.044712,1.5820789,8.681529316697473e-73,2.604458795009242e-69,0.1846637959589268,0.04375508307191821
664,6,HIST1H2AA,17.229338,1.2051879,1.599722240209502e-66,4.799166720628506e-63,0.19327591917853593,0.05660508888114325
665,6,GMPR,16.8348,0.9788458,1.3564319634745441e-63,4.0692958904236327e-60,0.19774759854256377,0.06448239804810038
667,6,ID2,16.051825,0.87788975,5.550812165991148e-58,1.6652436497973446e-54,0.22126531964226565,0.09142558382711746
668,6,HSP90AA2P,15.842011,1.2326667,1.596313533804011e-56,4.788940601412033e-53,0.19824445180523353,0.07433484373184618
669,6,HSD17B6,15.744087,1.6569207,7.541129267305076e-56,2.262338780191523e-52,0.16197416363034117,0.040420587893575
670,6,NUDT11,15.576378,1.2501637,1.053584470261398e-54,3.160753410784194e-51,0.16760516727393177,0.04546299523643546
671,6,HIST1H1C,14.934359,1.3965151,1.969596576419221e-50,5.908789729257663e-47,0.16661146074859226,0.05004066457534565
674,6,RPSAP19,14.087501,1.5495197,4.5332172544649343e-45,1.3599651763394803e-41,0.18267638290824775,0.07639130939932613
676,6,MIR1244-3,13.892862,1.3744842,6.998139976633968e-44,2.0994419929901907e-40,0.167770785028155,0.059451609155338675
678,6,RPL26P30,13.800799,1.1847359,2.5204175974896073e-43,7.561252792468822e-40,0.1661146074859225,0.05830138259556175
679,6,WIPF3,13.627793,0.66991144,2.7373190409429255e-42,8.211957122828776e-39,0.1843325604504803,0.07366097362611827
680,6,AL353705.4,13.620018,2.0659883,3.0449435032975254e-42,9.134830509892576e-39,0.12702881748923484,0.021424421982107585
682,6,GPM6B,13.372279,1.7290453,8.780837835854528e-41,2.634251350756358e-37,0.13183173236170917,0.027884280237016383
683,6,MT-TL1,13.166805,1.0734344,1.3624106942019184e-39,4.087232082605755e-36,0.14359059291156012,0.040281166492389914
689,6,PDXP,12.459137,2.7709858,1.2471238569085826e-35,3.741371570725748e-32,0.10715468698244451,0.011188567445102823
691,6,AL592293.2,12.3256645,2.091905,6.589808504423163e-35,1.9769425513269487e-31,0.11858231202384896,0.023585453700476357
